mtime	deleteScore	hasState	hasCard	hasExec1	hasExec2	hasV9G5	hasEndpoint	actionCount	unhandledActions	fnNames	file
2026-05-02T13:57:58.729Z	6	true	true	true	false	false	true	10		aicmRenderMajorItemDeleteConfirmCardR8P,aicmOpenMajorItemDeleteConfirmR8P,aicmCancelMajorItemDeleteConfirmR8P,aicmDeleteTextR8V8C,aicmDeleteOwnerCivilizationIdR8V8C,aicmDeleteApiErrorTextR8V8C,aicmExecuteMajorItemDeleteConfirmR8P,aicmScrollMajorDeleteConfirmIntoViewR8V7D2,aicmResolveMajorDeleteActionTargetR8V7C2,aicmOpenMajorDeleteConfirmFromActionR8V7C2,aicmCancelMajorDeleteConfirmFromActionR8V7C2,aicmExecuteMajorDeleteConfirmFromActionR8V7C2	/data/data/com.termux/files/home/03.civilization-development/03.business-os/AICompanyManager/900.meta/r8z_o_production_summary_ui_20260502_231710/aicm-production-core.before_r8z_o.js
2026-05-02T21:05:34.743Z	6	true	true	true	false	false	true	10		aicmRenderMajorItemDeleteConfirmCardR8P,aicmOpenMajorItemDeleteConfirmR8P,aicmCancelMajorItemDeleteConfirmR8P,aicmDeleteTextR8V8C,aicmDeleteOwnerCivilizationIdR8V8C,aicmDeleteApiErrorTextR8V8C,aicmExecuteMajorItemDeleteConfirmR8P,aicmScrollMajorDeleteConfirmIntoViewR8V7D2,aicmResolveMajorDeleteActionTargetR8V7C2,aicmOpenMajorDeleteConfirmFromActionR8V7C2,aicmCancelMajorDeleteConfirmFromActionR8V7C2,aicmExecuteMajorDeleteConfirmFromActionR8V7C2	/data/data/com.termux/files/home/03.civilization-development/03.business-os/AICompanyManager/900.meta/r8z_v4_review_list_render_route_fix_20260503_060534/aicm-production-core.before_r8z_v4.js
2026-05-02T21:07:51.735Z	6	true	true	true	false	false	true	10		aicmRenderMajorItemDeleteConfirmCardR8P,aicmOpenMajorItemDeleteConfirmR8P,aicmCancelMajorItemDeleteConfirmR8P,aicmDeleteTextR8V8C,aicmDeleteOwnerCivilizationIdR8V8C,aicmDeleteApiErrorTextR8V8C,aicmExecuteMajorItemDeleteConfirmR8P,aicmScrollMajorDeleteConfirmIntoViewR8V7D2,aicmResolveMajorDeleteActionTargetR8V7C2,aicmOpenMajorDeleteConfirmFromActionR8V7C2,aicmCancelMajorDeleteConfirmFromActionR8V7C2,aicmExecuteMajorDeleteConfirmFromActionR8V7C2	/data/data/com.termux/files/home/03.civilization-development/03.business-os/AICompanyManager/900.meta/r8z_v4b_review_list_stable_renderer_20260503_060751/aicm-production-core.before_r8z_v4b.js
2026-05-02T21:22:20.627Z	6	true	true	true	false	false	true	10		aicmRenderMajorItemDeleteConfirmCardR8P,aicmOpenMajorItemDeleteConfirmR8P,aicmCancelMajorItemDeleteConfirmR8P,aicmDeleteTextR8V8C,aicmDeleteOwnerCivilizationIdR8V8C,aicmDeleteApiErrorTextR8V8C,aicmExecuteMajorItemDeleteConfirmR8P,aicmScrollMajorDeleteConfirmIntoViewR8V7D2,aicmResolveMajorDeleteActionTargetR8V7C2,aicmOpenMajorDeleteConfirmFromActionR8V7C2,aicmCancelMajorDeleteConfirmFromActionR8V7C2,aicmExecuteMajorDeleteConfirmFromActionR8V7C2	/data/data/com.termux/files/home/03.civilization-development/03.business-os/AICompanyManager/900.meta/r8z_v5b_stable_context_hydration_20260503_062219/aicm-production-core.before_r8z_v5b.js
2026-05-02T21:25:13.275Z	6	true	true	true	false	false	true	10		aicmRenderMajorItemDeleteConfirmCardR8P,aicmOpenMajorItemDeleteConfirmR8P,aicmCancelMajorItemDeleteConfirmR8P,aicmDeleteTextR8V8C,aicmDeleteOwnerCivilizationIdR8V8C,aicmDeleteApiErrorTextR8V8C,aicmExecuteMajorItemDeleteConfirmR8P,aicmScrollMajorDeleteConfirmIntoViewR8V7D2,aicmResolveMajorDeleteActionTargetR8V7C2,aicmOpenMajorDeleteConfirmFromActionR8V7C2,aicmCancelMajorDeleteConfirmFromActionR8V7C2,aicmExecuteMajorDeleteConfirmFromActionR8V7C2	/data/data/com.termux/files/home/03.civilization-development/03.business-os/AICompanyManager/900.meta/r8z_v5c_review_list_append_override_20260503_062512/aicm-production-core.before_r8z_v5c.js
2026-05-02T21:35:43.271Z	6	true	true	true	false	false	true	10		aicmRenderMajorItemDeleteConfirmCardR8P,aicmOpenMajorItemDeleteConfirmR8P,aicmCancelMajorItemDeleteConfirmR8P,aicmDeleteTextR8V8C,aicmDeleteOwnerCivilizationIdR8V8C,aicmDeleteApiErrorTextR8V8C,aicmExecuteMajorItemDeleteConfirmR8P,aicmScrollMajorDeleteConfirmIntoViewR8V7D2,aicmResolveMajorDeleteActionTargetR8V7C2,aicmOpenMajorDeleteConfirmFromActionR8V7C2,aicmCancelMajorDeleteConfirmFromActionR8V7C2,aicmExecuteMajorDeleteConfirmFromActionR8V7C2	/data/data/com.termux/files/home/03.civilization-development/03.business-os/AICompanyManager/900.meta/r8z_v5d_review_list_append_override_20260503_063542/aicm-production-core.before_r8z_v5d.js
2026-05-02T22:03:53.393Z	6	true	true	true	false	false	true	10		aicmRenderMajorItemDeleteConfirmCardR8P,aicmOpenMajorItemDeleteConfirmR8P,aicmCancelMajorItemDeleteConfirmR8P,aicmDeleteTextR8V8C,aicmDeleteOwnerCivilizationIdR8V8C,aicmDeleteApiErrorTextR8V8C,aicmExecuteMajorItemDeleteConfirmR8P,aicmScrollMajorDeleteConfirmIntoViewR8V7D2,aicmResolveMajorDeleteActionTargetR8V7C2,aicmOpenMajorDeleteConfirmFromActionR8V7C2,aicmCancelMajorDeleteConfirmFromActionR8V7C2,aicmExecuteMajorDeleteConfirmFromActionR8V7C2	/data/data/com.termux/files/home/03.civilization-development/03.business-os/AICompanyManager/900.meta/r8z_v7_review_list_route_bridge_20260503_070352/aicm-production-core.before_r8z_v7.js
2026-05-02T22:03:53.677Z	6	true	true	true	false	false	true	10		aicmRenderMajorItemDeleteConfirmCardR8P,aicmOpenMajorItemDeleteConfirmR8P,aicmCancelMajorItemDeleteConfirmR8P,aicmDeleteTextR8V8C,aicmDeleteOwnerCivilizationIdR8V8C,aicmDeleteApiErrorTextR8V8C,aicmExecuteMajorItemDeleteConfirmR8P,aicmScrollMajorDeleteConfirmIntoViewR8V7D2,aicmResolveMajorDeleteActionTargetR8V7C2,aicmOpenMajorDeleteConfirmFromActionR8V7C2,aicmCancelMajorDeleteConfirmFromActionR8V7C2,aicmExecuteMajorDeleteConfirmFromActionR8V7C2	/data/data/com.termux/files/home/03.civilization-development/03.business-os/AICompanyManager/900.meta/r8o_r8p_r8q_major_item_paging_delete_prompt_anchor_patch_20260503_071242/aicm-production-core.before_r8o_r8p_r8q_anchor.js
2026-05-02T22:17:01.397Z	6	true	true	true	false	false	true	10		aicmRenderMajorItemDeleteConfirmCardR8P,aicmOpenMajorItemDeleteConfirmR8P,aicmCancelMajorItemDeleteConfirmR8P,aicmExecuteMajorItemDeleteConfirmR8P,aicmScrollMajorDeleteConfirmIntoViewR8V7D2,aicmResolveMajorDeleteActionTargetR8V7C2,aicmOpenMajorDeleteConfirmFromActionR8V7C2,aicmCancelMajorDeleteConfirmFromActionR8V7C2,aicmExecuteMajorDeleteConfirmFromActionR8V7C2	/data/data/com.termux/files/home/03.civilization-development/03.business-os/AICompanyManager/900.meta/r8z_v8_v9_review_list_hydration_root_cause_fixed_20260503_071700/030_served_aicm-production-core.js
2026-05-03T01:30:48.074Z	6	true	true	true	false	false	true	10		aicmRenderMajorItemDeleteConfirmCardR8P,aicmOpenMajorItemDeleteConfirmR8P,aicmCancelMajorItemDeleteConfirmR8P,aicmExecuteMajorItemDeleteConfirmR8P,aicmScrollMajorDeleteConfirmIntoViewR8V7D2,aicmResolveMajorDeleteActionTargetR8V7C2,aicmOpenMajorDeleteConfirmFromActionR8V7C2,aicmCancelMajorDeleteConfirmFromActionR8V7C2,aicmExecuteMajorDeleteConfirmFromActionR8V7C2	/data/data/com.termux/files/home/03.civilization-development/03.business-os/AICompanyManager/900.meta/r8z_v8g_v7_review_wait_items_merge_fix_20260503_103047/aicm-production-core.before_r8z_v8g.js
2026-05-03T01:33:15.250Z	6	true	true	true	false	false	true	10		aicmRenderMajorItemDeleteConfirmCardR8P,aicmOpenMajorItemDeleteConfirmR8P,aicmCancelMajorItemDeleteConfirmR8P,aicmExecuteMajorItemDeleteConfirmR8P,aicmScrollMajorDeleteConfirmIntoViewR8V7D2,aicmResolveMajorDeleteActionTargetR8V7C2,aicmOpenMajorDeleteConfirmFromActionR8V7C2,aicmCancelMajorDeleteConfirmFromActionR8V7C2,aicmExecuteMajorDeleteConfirmFromActionR8V7C2	/data/data/com.termux/files/home/03.civilization-development/03.business-os/AICompanyManager/900.meta/r8z_v8h_v7_merge_finalizer_rerender_fix_20260503_103314/aicm-production-core.before_r8z_v8h.js
2026-05-03T01:41:07.938Z	6	true	true	true	false	false	true	10		aicmRenderMajorItemDeleteConfirmCardR8P,aicmOpenMajorItemDeleteConfirmR8P,aicmCancelMajorItemDeleteConfirmR8P,aicmExecuteMajorItemDeleteConfirmR8P,aicmScrollMajorDeleteConfirmIntoViewR8V7D2,aicmResolveMajorDeleteActionTargetR8V7C2,aicmOpenMajorDeleteConfirmFromActionR8V7C2,aicmCancelMajorDeleteConfirmFromActionR8V7C2,aicmExecuteMajorDeleteConfirmFromActionR8V7C2	/data/data/com.termux/files/home/03.civilization-development/03.business-os/AICompanyManager/900.meta/r8z_v8k_visible_runtime_debug_20260503_104107/aicm-production-core.before_r8z_v8k.js
2026-05-03T01:43:56.166Z	6	true	true	true	false	false	true	10		aicmRenderMajorItemDeleteConfirmCardR8P,aicmOpenMajorItemDeleteConfirmR8P,aicmCancelMajorItemDeleteConfirmR8P,aicmExecuteMajorItemDeleteConfirmR8P,aicmScrollMajorDeleteConfirmIntoViewR8V7D2,aicmResolveMajorDeleteActionTargetR8V7C2,aicmOpenMajorDeleteConfirmFromActionR8V7C2,aicmCancelMajorDeleteConfirmFromActionR8V7C2,aicmExecuteMajorDeleteConfirmFromActionR8V7C2	/data/data/com.termux/files/home/03.civilization-development/03.business-os/AICompanyManager/900.meta/r8z_v8l_v7_fetch_timeout_xhr_fallback_20260503_104355/aicm-production-core.before_r8z_v8l.js
2026-05-03T01:53:38.950Z	6	true	true	true	false	false	true	10		aicmRenderMajorItemDeleteConfirmCardR8P,aicmOpenMajorItemDeleteConfirmR8P,aicmCancelMajorItemDeleteConfirmR8P,aicmExecuteMajorItemDeleteConfirmR8P,aicmScrollMajorDeleteConfirmIntoViewR8V7D2,aicmResolveMajorDeleteActionTargetR8V7C2,aicmOpenMajorDeleteConfirmFromActionR8V7C2,aicmCancelMajorDeleteConfirmFromActionR8V7C2,aicmExecuteMajorDeleteConfirmFromActionR8V7C2	/data/data/com.termux/files/home/03.civilization-development/03.business-os/AICompanyManager/900.meta/r8z_v9_review_list_script_context_hydrate_20260503_105338/aicm-production-core.before_r8z_v9.js
2026-05-03T01:57:37.126Z	6	true	true	true	false	false	true	10		aicmRenderMajorItemDeleteConfirmCardR8P,aicmOpenMajorItemDeleteConfirmR8P,aicmCancelMajorItemDeleteConfirmR8P,aicmExecuteMajorItemDeleteConfirmR8P,aicmScrollMajorDeleteConfirmIntoViewR8V7D2,aicmResolveMajorDeleteActionTargetR8V7C2,aicmOpenMajorDeleteConfirmFromActionR8V7C2,aicmCancelMajorDeleteConfirmFromActionR8V7C2,aicmExecuteMajorDeleteConfirmFromActionR8V7C2	/data/data/com.termux/files/home/03.civilization-development/03.business-os/AICompanyManager/900.meta/r8z_v9c_window_callback_script_hydrate_20260503_105736/aicm-production-core.before_r8z_v9c.js
2026-05-03T02:05:16.242Z	6	true	true	true	false	false	true	10		aicmRenderMajorItemDeleteConfirmCardR8P,aicmOpenMajorItemDeleteConfirmR8P,aicmCancelMajorItemDeleteConfirmR8P,aicmExecuteMajorItemDeleteConfirmR8P,aicmScrollMajorDeleteConfirmIntoViewR8V7D2,aicmResolveMajorDeleteActionTargetR8V7C2,aicmOpenMajorDeleteConfirmFromActionR8V7C2,aicmCancelMajorDeleteConfirmFromActionR8V7C2,aicmExecuteMajorDeleteConfirmFromActionR8V7C2	/data/data/com.termux/files/home/03.civilization-development/03.business-os/AICompanyManager/900.meta/r8z_v9d1_is_pending_major_scope_callsite_fix_20260503_110515/aicm-production-core.before_r8z_v9d1.js
2026-05-03T02:12:04.946Z	6	true	true	true	false	false	true	10		aicmRenderMajorItemDeleteConfirmCardR8P,aicmOpenMajorItemDeleteConfirmR8P,aicmCancelMajorItemDeleteConfirmR8P,aicmExecuteMajorItemDeleteConfirmR8P,aicmScrollMajorDeleteConfirmIntoViewR8V7D2,aicmResolveMajorDeleteActionTargetR8V7C2,aicmOpenMajorDeleteConfirmFromActionR8V7C2,aicmCancelMajorDeleteConfirmFromActionR8V7C2,aicmExecuteMajorDeleteConfirmFromActionR8V7C2	/data/data/com.termux/files/home/03.civilization-development/03.business-os/AICompanyManager/900.meta/r8z_v9e_review_list_local_render_only_20260503_111204/aicm-production-core.before_r8z_v9e.js
2026-05-03T02:13:18.242Z	6	true	true	true	false	false	true	10		aicmRenderMajorItemDeleteConfirmCardR8P,aicmOpenMajorItemDeleteConfirmR8P,aicmCancelMajorItemDeleteConfirmR8P,aicmExecuteMajorItemDeleteConfirmR8P,aicmScrollMajorDeleteConfirmIntoViewR8V7D2,aicmResolveMajorDeleteActionTargetR8V7C2,aicmOpenMajorDeleteConfirmFromActionR8V7C2,aicmCancelMajorDeleteConfirmFromActionR8V7C2,aicmExecuteMajorDeleteConfirmFromActionR8V7C2	/data/data/com.termux/files/home/03.civilization-development/03.business-os/AICompanyManager/900.meta/r8z_v9e2_local_render_static_gate_correction_20260503_111317/aicm-production-core.before_r8z_v9e2.js
2026-05-03T02:19:31.454Z	6	true	true	true	false	false	true	10		aicmRenderMajorItemDeleteConfirmCardR8P,aicmOpenMajorItemDeleteConfirmR8P,aicmCancelMajorItemDeleteConfirmR8P,aicmExecuteMajorItemDeleteConfirmR8P,aicmScrollMajorDeleteConfirmIntoViewR8V7D2,aicmResolveMajorDeleteActionTargetR8V7C2,aicmOpenMajorDeleteConfirmFromActionR8V7C2,aicmCancelMajorDeleteConfirmFromActionR8V7C2,aicmExecuteMajorDeleteConfirmFromActionR8V7C2	/data/data/com.termux/files/home/03.civilization-development/03.business-os/AICompanyManager/900.meta/r8z_v9f3_restore_leader_handoff_open_confirm_20260503_111930/aicm-production-core.before_r8z_v9f3.js
2026-05-03T02:23:55.902Z	6	true	true	true	false	false	true	10		aicmRenderMajorItemDeleteConfirmCardR8P,aicmOpenMajorItemDeleteConfirmR8P,aicmCancelMajorItemDeleteConfirmR8P,aicmExecuteMajorItemDeleteConfirmR8P,aicmScrollMajorDeleteConfirmIntoViewR8V7D2,aicmResolveMajorDeleteActionTargetR8V7C2,aicmOpenMajorDeleteConfirmFromActionR8V7C2,aicmCancelMajorDeleteConfirmFromActionR8V7C2,aicmExecuteMajorDeleteConfirmFromActionR8V7C2	/data/data/com.termux/files/home/03.civilization-development/03.business-os/AICompanyManager/900.meta/r8z_v9f4_restore_leader_handoff_confirm_card_20260503_112355/aicm-production-core.before_r8z_v9f4.js
2026-05-03T02:25:34.938Z	6	true	true	true	false	false	true	10		aicmRenderMajorItemDeleteConfirmCardR8P,aicmOpenMajorItemDeleteConfirmR8P,aicmCancelMajorItemDeleteConfirmR8P,aicmExecuteMajorItemDeleteConfirmR8P,aicmScrollMajorDeleteConfirmIntoViewR8V7D2,aicmResolveMajorDeleteActionTargetR8V7C2,aicmOpenMajorDeleteConfirmFromActionR8V7C2,aicmCancelMajorDeleteConfirmFromActionR8V7C2,aicmExecuteMajorDeleteConfirmFromActionR8V7C2	/data/data/com.termux/files/home/03.civilization-development/03.business-os/AICompanyManager/900.meta/r8z_v9f4b_confirm_card_post_render_wrapper_20260503_112534/aicm-production-core.before_r8z_v9f4b.js
2026-05-03T08:24:08.758Z	6	true	true	true	false	false	true	10		aicmRenderMajorItemDeleteConfirmCardR8P,aicmOpenMajorItemDeleteConfirmR8P,aicmCancelMajorItemDeleteConfirmR8P,aicmExecuteMajorItemDeleteConfirmR8P,aicmScrollMajorDeleteConfirmIntoViewR8V7D2,aicmResolveMajorDeleteActionTargetR8V7C2,aicmOpenMajorDeleteConfirmFromActionR8V7C2,aicmCancelMajorDeleteConfirmFromActionR8V7C2,aicmExecuteMajorDeleteConfirmFromActionR8V7C2	/data/data/com.termux/files/home/03.civilization-development/03.business-os/AICompanyManager/900.meta/r8z_v9f6_restore_leader_handoff_execute_20260503_172408/aicm-production-core.before_r8z_v9f6.js
2026-05-03T09:00:01.891Z	6	true	true	true	false	false	true	10		aicmRenderMajorItemDeleteConfirmCardR8P,aicmOpenMajorItemDeleteConfirmR8P,aicmCancelMajorItemDeleteConfirmR8P,aicmExecuteMajorItemDeleteConfirmR8P,aicmScrollMajorDeleteConfirmIntoViewR8V7D2,aicmResolveMajorDeleteActionTargetR8V7C2,aicmOpenMajorDeleteConfirmFromActionR8V7C2,aicmCancelMajorDeleteConfirmFromActionR8V7C2,aicmExecuteMajorDeleteConfirmFromActionR8V7C2	/data/data/com.termux/files/home/03.civilization-development/03.business-os/AICompanyManager/900.meta/r8z_v9g5_restore_delete_confirm_execute_bridge_20260503_180001/aicm-production-core.before_r8z_v9g5.js
